spamassassin hurting democracy owen url internet level political playing field mike mccurry larry purpuro many month people across country experience one great recurring feature american democracy shopping mall factory floor church social even front stoop approached individual want represent u public office chance high know personally walk u offer handshake flier ask vote technology affecting every area communication begun affect way political candidate communicate voter year gop gubernatorial primary california secretary state bill jones faced better funded candidate acquired e mail address million potential california voter sent unsolicited e mail asking support day might chosen traditional expensive method contacting voter direct mail radio spot tv ad spent number cent per message instead number cent per message direct mail another medium jones chosen direct mail radio tv communication would equally unsolicited defined e mail world voter would opted receive campaign information jones channel response jones e mail effort however swift intense lambasted anti spam advocate medium coverage almost entirely negative fair jones tactic could refined used le perfect list standard practice paid disclaimer message detractor however attacked tactical miscue e mail sent unsolicited fact jones online campaign may visible asset era cynicism toward money politics money typically spent unsolicited communication medium jones tried level playing field one like commercial spam irrelevant untargeted highly intrusive even offensive sophisticated society time differentiate commercial spam different unsolicited e mail sent political candidate voter debate particularly relevant light legislation congress would constitute first federal law directly address spam believe e mail intrusive direct mail telemarketing tv advertising come politician seeking reach voter simple link good e mail campaign allows recipient opt future mailing direct mail take least phone call stamp taken list viewer must repeatedly endure tv ad candidate lack large campaign war chest use internet provide constituent information better prepare perform civic duty casting educated vote number percent potential voter country possessing e mail account make sense political candidate use medium candidate might avoid tactical problem encountered jones campaign use technology available today better ensure quality e mail list target content specific recipient group broader point remains political candidate sends voter e mail recipient choose delete message without opening unsubscribe list read even reply engage sender choice belong voter anti spam advocate whose effort better focused commercial e mail political candidate free communicate voter best let voter decide information mike mccurry former press secretary president clinton ceo advocacy management communication software company larry purpuro former republican national committee deputy chief staff founder president political e marketing firm written los angeles time url,0.09,0.774,0.136,0.9472,0.14696031746031749,0.40720634920634924,ham
hi apology possible silly question think eircom adsl service nat ed implication would voip know difficulty voip connecting client connected nat ed network internet wild e machine static real ip help pointer would helpful cheer rgrds bernard bernard tyers national centre sensor research p number number number number e bernard tyers url w url l nnumber _______________________________________________ iiu mailing list iiu url url,0.033,0.706,0.262,0.8979,0.06,0.695,ham
forteana mcmann dmcmann b wrote robert moaby number sent death threat staff also jailed hoarding indecent picture child home computer hmm trust government secret police could look another way bit circumstantial evidence apparently mt lister approached via email little research dejanews google group showed number message clearly hoping contact girl appearing alt teen similar group tried google group search robert moaby came top list note marie mt stand mark thomas slightly slimmer uk version michael moore mailing list named rob yahoo group sponsor number dvd free p join url unsubscribe group send email forteana unsubscribe url use yahoo group subject url,0.115,0.721,0.164,0.2263,0.012916666666666663,0.4133333333333333,ham
nutshell solaris sun flavour unix original message kiall mac innes mailto kiall redpie com sent number august number number number ilug subject ilug sun solaris someone explain type operating system solaris ive never seen used dont know wheather get server sun dell would prefer linux based server sun seems one im sure solaris distro linux completely different operating system someone explain kiall mac innes irish linux user group ilug url url un subscription information list maintainer listmaster url irish linux user group ilug url url un subscription information list maintainer listmaster url,0.0,0.898,0.102,0.7003,0.11805555555555557,0.42870370370370364,ham
apols posted url rob yahoo group sponsor number dvd free p join url unsubscribe group send email forteana unsubscribe url use yahoo group subject url,0.115,0.669,0.217,0.296,0.11666666666666668,0.5666666666666667,ham
someone explain type operating system solaris ive never seen used dont know wheather get server sun dell would prefer linux based server sun seems one im sure solaris distro linux completely different operating system someone explain kiall mac innes irish linux user group ilug url url un subscription information list maintainer listmaster url,0.0,0.958,0.042,0.3182,0.16666666666666666,0.4962962962962963,ham
apols posted url anyone beaker timc meep yahoo group sponsor number dvd free p join url unsubscribe group send email forteana unsubscribe url use yahoo group subject url,0.0,0.786,0.214,0.7003,0.11666666666666668,0.5666666666666667,ham
thu aug number number number number numberpm number fergal moran mentioned nutshell solaris sun flavour unix though sure nice person would like bit detail solaris quite different linux though day make solaris act lot like linux extra cd gnu tool sun ship solaris based sysv unix family quite similar unixen like hpux sco sun hardware general reliable lot expensive one main bonus get buying sun getting hardware software one company support contract fix fob software problem talk software vendor etc set linux likely support world different hardware option run linux sparc though company like redhat maintain sparc port anymore also buy machine linux oriented company like dnuk machine designed run linux version linux extra machine get machine cheaper company like dell likely work time john irish linux user group ilug url url un subscription information list maintainer listmaster url,0.017,0.76,0.223,0.9778,0.06282051282051283,0.5555555555555555,ham
john p looney wrote thu aug number number number number numberpm number fergal moran mentioned nutshell solaris sun flavour unix though sure nice person would like bit detail solaris quite different linux though day make solaris act lot like linux extra cd gnu tool sun ship solaris based sysv unix family quite similar unixen like hpux sco sun hardware general reliable lot expensive one main bonus get buying sun getting hardware software one company support contract fix fob software problem talk software vendor etc set linux likely support world different hardware option run linux sparc though company like redhat maintain sparc port anymore also buy machine linux oriented company like dnuk machine designed run linux version linux extra machine get machine cheaper company like dell likely work time say dell cheaper dnuk get bit complicated though url pádraig irish linux user group ilug url url un subscription information list maintainer listmaster url,0.016,0.778,0.206,0.9778,0.022619047619047625,0.5873015873015872,ham
hey easy green leslie leslie ellen jones ph jack trade doctor folklore lejones url truth odd number flann brien original message dino zzzzteana url sent thursday august number number number number subject zzzzteana muppet damn kermit boring wan na rizzo coolest dino yahoo group sponsor advertisement unsubscribe group send email forteana unsubscribe url use yahoo group subject yahoo term service non text portion message removed yahoo group sponsor number dvd free p join url unsubscribe group send email forteana unsubscribe url use yahoo group subject url,0.073,0.719,0.208,0.8176,-0.08583333333333334,0.5083333333333333,ham
thu number aug number john p looney wrote sun hardware general reliable rofl experience well least cap lock key work peter url said another problem dell branded keyboard hit cap lock twice whole machine crash linux window even switch inactive leaving reach power cable instead p bauwolf url said wanted solaris number xnumber waiting bit erm run solaris xnumber standard cheer al expressed posting opinion way related opinion held employer sun microsystems statement sun product included gospel may fiction rather truth irish linux user group ilug url url un subscription information list maintainer listmaster url,0.051,0.796,0.154,0.7906,0.09375,0.44999999999999996,ham
multiple generation peasant squatter cultivate live land almost human part property package read getting legal title take number year believe number year ought sufficient helped cairo reference assumed talking urban poor see people living mansion even suburban subdivision assume much trouble title see people living shanty haphazard alleyway tend assume parcel exactly recorded government map paid bank loan especially nearby vacant lot shotgun wielding men presumably intent keeping development free may manhattanites view america say outside metro manila davao maybe another city two cebu everything else literally boondocks going broad assumption guess describing flip side mr roger experience paisanos leave behind remain patron rural land move manila second assumption squat shantytown least line middle class job going two large assumption come scenario title would take number year shantytown arises somewhere midst section whatever spanish used divvy land take decade arguing put together package somehow compensate owner record lot inhabitant transferring title existing lot party money ought problem obvious solution least u barking farting chihuahua fork introduce market mechanism left exercise come one work many agent perceived negligible npv dave land reform meant agricultural producer plant crop time profitable happened highly capitalized land putting tree instead crop sound like might sidestep mr long think particularly enjoy de soto work find list chance explanation bell jar meantime url,0.054,0.843,0.104,0.8357,0.016315494849977616,0.33038177339901487,ham
folk first time posting bit unix experience new linux got new pc home dell box window xp added second hard disk linux partitioned disk installed suse number number cd went fine except pick monitor dell branded enumberfpp number lcd flat panel monitor nvidia geforcenumber tinumber video card probably new feature suse default set downloaded driver nvidia website installed using rpm ran saxnumber recommended posting found net still feature video card available list next another problem dell branded keyboard hit cap lock twice whole machine crash linux window even switch inactive leaving reach power cable instead anyone help way probs really grateful searched net run idea going different version linux redhat opinion welcome thanks lot peter irish linux user group ilug url url un subscription information list maintainer listmaster url,0.047,0.794,0.159,0.9061,0.1421717171717172,0.30909090909090914,ham
thu number aug number joseph barrera iii wrote wait dead sure enough carbon fat typical liposuction job make decent diamond thats keep seeing debeers agent hovering around tom diamond fold flesh wsmf url,0.105,0.659,0.237,0.34,0.06,0.591111111111111,ham
joseph barrera iii wrote chris haun wrote lifegem certified high quality diamond created carbon loved one memorial unique wonderful life wait dead sure enough carbon fat typical liposuction job make decent diamond joe oh hell excrement love able say sun shine as occasional diamond owen url,0.131,0.53,0.339,0.9023,0.2945833333333333,0.6371296296296296,ham
update anyone interested like closed thread nothing worse infinite loop ended formatting floppy flatmate un networked pnumber running fatnumber winnumber mcopied content bootdisk across fatnumber winnumber install running alongside slackware play metal gear solid mood take ciaran wednesday number august number number number ciaran johnston wrote dublin said copy file disk c partition mark active work yeah figured seem well case give another go tonight maybe come back error message clarify understand initially floppy drive installed physically work nowhere handy pick one fancy waiting day one arrive peat thanks answer ciaran especially need io sys url msdos sys cd driver sys read autoexec bat config sys file hint boot floppy g p wed number number number number number ciaran johnston wrote hi folk situation home pc number numbergig hdds working floppy drive running linux solely last year recently got urge among thing play windoze game normally install window partition using boot floppy conveniently zipped way writing reading floppy go number formatting c drive system file normally would use format c floppy number installing cdrom driver bootdisk wrote many year ago normally number booting partition wiped linux partition first drive created partition window hdanumber slackware redhat used cfdisk made first drive hda bootable installed window partition lilo reran lilo installed mbr copied content url new window partition tried boot get garbled line squiggle anyone idea think anywhere athlone get new floppy drive evening thanks ciaran irish linux user group ilug url url un subscription information list maintainer listmaster url irish linux user group ilug url url un subscription information list maintainer listmaster url,0.009,0.829,0.161,0.9802,0.07757575757575758,0.3634112554112554,ham
anyone seen heard used package would let random person go webpage create mailing list administer list also course let ppl sign list manage subscription similar old url like running server someone el chris url,0.0,0.874,0.126,0.5574,-0.13333333333333333,0.3666666666666667,ham
apparent quote dubya time sent dad url tony blair special relationship george w bush considerable strain two disagree yassir arafat tenure leader palestinian authority blair started telling disparaging anecdote president baroness williams crosby recalled story told good friend tony blair recently brighton blair bush jacques chirac discussing economics particular decline french economy problem french bush confided blair word entrepreneur r url,0.14,0.722,0.138,-0.0404,0.17172619047619048,0.3193452380952381,ham
automated response message sent hauns_froehlingsdorf url office monday august number number reply email return hauns ___________________________________ hauns froehlingsdorf network system manager infinetivity inc number number number url,0.0,0.772,0.228,0.3612,0.0,0.0,ham
al white wrote erm run solaris xnumber standard run solaris number xnumber standard joking al irish linux user group ilug url url un subscription information list maintainer listmaster url,0.0,0.894,0.106,0.296,0.0,0.0,ham
hi thank useful reply found interesting tutorial ibm developer connection url url registration needed post message web application security list suggested someone thing use mdnumber password checking use approach described secure programmin fo linux unix separate authentication module change implementation anytime thank mario torre please avoid sending word powerpoint attachment see url,0.034,0.661,0.306,0.9403,0.4000000000000001,0.3666666666666667,ham
mark twomey joked erm run solaris xnumber standard run solaris number xnumber standard joking al run solaris number sun catch xnumber driver kernel although hold breath free dvd never come spot person applied free solaris number dvd told three month later longer available mutter fwiw solaris linux seem getting closer time longer see specific reason one better expect red hat solaris number time grin matthew __________________________________________________ yahoo everything ever need one web page news sport email music chart url irish linux user group ilug url url un subscription information list maintainer listmaster url,0.0,0.79,0.21,0.9517,0.17,0.2625,ham
thu aug number number number number numberpm number robert harley wrote apparent quote dubya time sent dad url url claim president george w bush proclaimed problem french word entrepreneur origin yet another french fried george w bush dumb story taken like caricature drawn stark bold line according scuttlebutt emerged british press july number president bush britain prime minister tony blair france president jacques chirac discussing economics particular decline french economy problem french bush afterwards confided blair word entrepreneur source shirley williams also known baroness williams crosby claimed good friend tony blair recently regaled anecdote brighton lloyd grove washington post unable reach baroness williams gain confirmation tale receive call alastair campbell blair director communication strategy tell prime minister never heard george bush say certainly never told shirley williams president bush say campbell told post put speech must joke far first time bush made butt jibe meant showcase perceive le stellar intellectual ability without straining memory hard come three instance chronicled site summer number joke moment centered upon supposed study resulted ranking presidential iq george w bush pegged chief executive scraped bottom intelligence barrel december number fake nostradamus quatrain pontificated village idiot would win number presidential election spring number story bush waving stevie wonder set folk chortling sleeve story illustrate widely believed intellectual shortcoming always waft george w bush seemingly confirm many already hold true public figure brightest fellow ever human nature revel yarn hearer level agrees thus tale sort always fall upon appreciative ear barbara ear corn mikkelson last updated number july number url,0.05,0.719,0.231,0.9901,0.05568356374807987,0.399347158218126,ham
hehe sorry hit cap lock twice computer crash there one ive never heard tryed dell support yet think dell computer prefer redhat dell provide computer pre loaded red hat dont know sure tho get someone el opnion well mine original message ilug admin url mailto ilug admin url behalf peter staunton sent number august number number number ilug url subject ilug newbie seek advice suse number number folk first time posting bit unix experience new linux got new pc home dell box window xp added second hard disk linux partitioned disk installed suse number number cd went fine except pick monitor dell branded enumberfpp number lcd flat panel monitor nvidia geforcenumber tinumber video card probably new feature suse default set downloaded driver nvidia website installed using rpm ran saxnumber recommended posting found net still feature video card available list next another problem dell branded keyboard hit cap lock twice whole machine crash linux window even switch inactive leaving reach power cable instead anyone help way probs really grateful searched net run idea going different version linux redhat opinion welcome thanks lot peter irish linux user group ilug url url un subscription information list maintainer listmaster url irish linux user group ilug url url un subscription information list maintainer listmaster url,0.054,0.784,0.162,0.9454,0.11530934343434344,0.3556607744107744,ham
number number number number number number nick hilliard wrote apology possible silly question think eircom adsl service nat ed get unfiltered access real dynamic ip address implication would voip know difficulty voip connecting client connected nat ed network internet wild e machine static real ip probably suffer high latency dl line typically talking numberms rtt local ba pretty high voip application handle ok nick deal latency like place used dsl read story done way allow greater distance covered something like however knowledge physic really newtonian understand worsening latency could possibly improve reliability number foot long piece copper perhaps something stretching time space continuum someone explain word five syllable le _______________________________________________ iiu mailing list iiu url url antoin lachtnain antoin url url number number number number _______________________________________________ iiu mailing list iiu url url,0.059,0.701,0.24,0.9292,0.11583333333333333,0.5565625,ham
manoj kasichainula wrote url claim president george w bush proclaimed problem french word entrepreneur status false lloyd grove washington post unable reach baroness williams gain confirmation tale receive call alastair campbell blair director communication strategy tell prime minister never heard george bush say certainly never told shirley williams president bush say campbell told post put speech must joke guy failed reach source instead got spin doctor deny wot thick enough expect official confirmation yes blair going around casting aspersion bush amusing anecdote know true certainly nothing support authoritative sounding conclusion status false r url,0.095,0.721,0.184,0.793,-0.06190476190476193,0.5556547619047619,ham
lucas gonze spam tool dissident news since fact unsolicited mean recipient blamed mailing list depends list collected even sender say list collected better put website way surfed anonymously clutter inbox _________________________________________________________________ chat friend online try msn messenger url url,0.12,0.749,0.131,0.128,0.09375,0.59375,ham
number aug number number number robert harley wrote amusing anecdote know true certainly nothing support authoritative sounding conclusion status false actually thought pretty funny quite accurate care spinmeister denying url,0.103,0.398,0.499,0.9315,0.21825396825396826,0.7171957671957672,ham
downloaded driver nvidia website installed using rpm ran saxnumber recommended posting found net still feature video card available list next hmmm peter open terminal root type lsmod want find module called nvdriver loaded load insmod nvdriver oh ensure module loaded boot else reboot might nasty surprise kernel module loaded vim etc xnumber xfnumberconfig section marked driver neomagic need driver nvidia part xfnumberconfig also note using card using able safely use fbbpp number option section module load extmod load xie load pexnumber load glx subsection dri need load peter option mode number endsubsection load dbe load record load xtrap load speedo load typenumber endsection plus modelines monitor singfinicantly different section monitor identifier monitornumber vendorname monitor vendor modelname monitor model horizsync number number number number vertrefresh number number number number modeline numberxnumber number number number number number number number number number modeline numberxnumber number number number number number number number number number endsection section device identifier cardnumber driver neomagic change nvidia making sure module correct path vendorname neomagic nvidia boardname nmnumber busid pci number number number endsection section screen identifier screennumber device cardnumber monitor monitornumber defaultdepth number subsection display depth number endsubsection subsection display depth number endsubsection subsection display depth number endsubsection subsection display depth number endsubsection subsection display depth number endsubsection subsection display depth number fbbpp number ie able lto uncomment line mode numberxnumber numberxnumber numberxnumber add higher resulutions desired endsubsection endsection irish linux user group ilug url url un subscription information list maintainer listmaster url,0.013,0.74,0.247,0.9764,0.1346153846153846,0.47991452991452993,ham
according son actually homer simpson claimed french word victory chuck thursday august number number number number pm robert harley wrote apparent quote dubya time sent dad url tony blair special relationship george w bush considerable strain two disagree yassir arafat tenure leader palestinian authority blair started telling disparaging anecdote president baroness williams crosby recalled story told good friend tony blair recently brighton blair bush jacques chirac discussing economics particular decline french economy problem french bush confided blair word entrepreneur r url url,0.107,0.733,0.16,0.2601,0.13738095238095238,0.2654761904761905,ham
whore eructed amusing anecdote know true certainly nothing support authoritative sounding conclusion status false thats trick let anecdotal utterance like deemed true exsqueeze part know true fail grok personally doubt simply never heard bush chirac going brighton next time hear joke promise laugh checked primary source confirmation triplicate ok good thing around keep u straight narrow inundating u erudite profundity kill idol folk fight power innumerable dippy bromide r url,0.204,0.495,0.301,0.7871,0.18134920634920637,0.48214285714285715,ham
reading email sunday night good luck number number anything dan,0.0,0.414,0.586,0.7579,0.7,0.6000000000000001,ham
function router wish even look like modem embedded o kind linux interesting interface like ethnumber use router though absolute minimum dsl stuff really fun stuff like pppoe linux box also manual tell default password forget run pppoe alcatel speedtouch numberi case bridge configured router modem software list vci value etc also anyone know high end speedtouch number ethernet port act full router still need run pppoe stack linux box regard vin irish linux user group ilug url url un subscription information list maintainer listmaster url irish linux user group ilug url url un subscription information list maintainer listmaster url,0.017,0.776,0.208,0.9636,0.26375,0.44875,ham
e eirikur hallgrimsson eh mad scientist com writes e gary news service url article internet e saturation let ask rock e middle atlantic mostly dark half year e like bit internet distraction e already done obvious fiber ringed island lot similar place saskatchewan example shared iceland distinction telephone connection per caput long time shared internet penetration lead iceland sask land locked massive expanse ultra flat dust two river farm size measured hundred thousand hectare still curious iceland lead maybe deep cultural curiousity fascination watching advertising rest world maybe downloading bjork video gary lawrence murphy garym url teledynamics communication inc business advantage community software url computer useless give answer pablo picasso,0.069,0.812,0.119,0.6369,-0.11666666666666667,0.4378205128205128,ham
monday august number number number number tom wrote post mg number colums k dewdney dug bunch put book called turing omnibus course goodens put dougy hoffstadler k dewdney name looking column computer recreation turn still ontario even homemade sci fi online url vat man programming roger homunculids alphie omega ross,0.0,0.874,0.126,0.3612,0.0,0.0,ham
number aug number daniel quinlan wrote dan kohn dan dankohn com writes daniel easy enough change habeas score installation habeas fails live promise license warrant mark non spammer place violator hil doubt justin craig quickly remove u next release trying kill habeas chance show promise think worked sa enough understand localize score comfortable using spamassassin vehicle drumming business expense user base agree habeas going die sa support serious problem business model nobody problem habeas possible solution habeas business model include kind incentive user sa give benefit doubt yet think incentive fit bill thu number aug number justin mason wrote see problem supporting spamassassin see dan point high score far see spamassassin assigning high score legit newsletter day habeas mark bring imo fix high scorer anyway spam ever need score number scoring system number tagged anyway topic rest discussion amavisd incarnation mimedefang several mta plugins reject smtp time message score higher threshold often number new release start scoring spam higher number number better _zero_ fps filter would drop threshold number thu number aug number michael moncur wrote agree need focus eliminating rule frequently hit newsletter newsletter actually use habeas mark one way help newsletter use mark habeas priced way high factor least number market bear imo per message basis typical mailing list lockergnome say afford thu number aug number harold hallikainen wrote habeus come clever way use existing law battle spam seems point could drop licensing fee number le make income suing spammer copyright infringement sorry work habeas mark actually becomes widespread enough non spam effectively enforced enough absent spam e g sa could assign positive score message spammer business habeas one sue nobody left charge except people want forced mail get otherwise use mark conversely enough spammer forging mark habeas make income suing mark useless purpose designed either way seems maybe couple lawsuit real spammer lot cease desist letter clueless mom pop either business b sell right use mark increasingly questionable sender c created monopolized market internet postage stamp everybody pay latter would quite coup could pull absolutely nothing useful unless consider threatening people lawsuit useful yet still collect fee either directly indirectly everyone internet effectively paying privilege policing trademark believe ever get far particularly want help make use term loosely whole company could consist one lawyer really got point url email sponsored thinkgeek welcome geek heaven url _______________________________________________ spamassassin talk mailing list spamassassin talk url url,0.2,0.611,0.189,-0.9305,0.09576819407008086,0.5002336028751122,ham
way look particular file directory number zip file something like zgrep filename instead word thanks justin irish linux user group ilug url url un subscription information list maintainer listmaster url,0.0,0.801,0.199,0.6908,0.12222222222222223,0.17777777777777778,ham
